		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111000110   51   56   59   63   54   49   64   42  9.058521 0.337383 SUCCESS 121
111001000   72   57   52   57   65   55   56   73  8.600438 0.377115 SUCCESS 122
111001010   54   68   55   51   74   53   57   64  8.402547 0.395168 SUCCESS 123
111001100   55   58   50   69   66   58   55   55  4.888039 0.769473 SUCCESS 124
111010000   50   51   63   62   59   55   58   49  4.881926 0.770118 SUCCESS 125
111010010   51   69   50   58   73   63   68   58  9.623139 0.292479 SUCCESS 126
111010100   63   63   48   66   52   51   54   57  5.931827 0.654868 SUCCESS 127
111010110   53   61   65   54   49   64   59   77  9.744580 0.283413 SUCCESS 128
111011000   45   75   52   53   60   61   59   50 10.844624 0.210659 SUCCESS 129
111011010   60   62   53   65   45   51   52   54  7.116289 0.524140 SUCCESS 130
111011100   65   50   62   51   56   52   62   63  4.730949 0.785907 SUCCESS 131
111100000   61   65   58   50   57   55   53   71  5.653777 0.685950 SUCCESS 132
111100010   68   54   59   55   71   80   59   57 12.718442 0.121911 SUCCESS 133
111100100   64   60   44   60   54   68   52   62  7.265892 0.508236 SUCCESS 134
111100110   53   56   52   69   60   50   54   58  5.179690 0.738209 SUCCESS 135
111101000   59   52   65   71   50   61   58   54  5.970293 0.650560 SUCCESS 136
111101010   57   61   53   67   54   61   72   60  5.492016 0.703924 SUCCESS 137
111101100   52   59   52   53   71   60   59   58  4.874439 0.770908 SUCCESS 138
111101110   62   42   48   50   55   58   58   61  8.925815 0.348593 SUCCESS 139
111110000   63   58   56   49   61   46   47   60  7.595047 0.473992 SUCCESS 140
111110010   62   68   53   52   60   62   49   74  9.027611 0.339972 SUCCESS 141
111110100   52   62   68   74   58   58   59   56  6.701343 0.569171 SUCCESS 142
111110110   53   63   54   55   58   59   58   66  2.496586 0.961890 SUCCESS 143
111111000   61   53   55   57   71   57   62   51  4.912424 0.766894 SUCCESS 144
111111010   49   60   62   74   55   62   66   61  7.383143 0.495914 SUCCESS 145
111111100   58   63   55   62   70   58   63   59  3.279221 0.915633 SUCCESS 146
111111110   53   69   72   58   51   49   72   68 12.801898 0.118850 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   70   66   49   47   54   67   58   65  9.527937 0.299733 SUCCESS   0
000000011   66   65   44   49   62   63   56   68  9.243773 0.322151 SUCCESS   1
000000101   78   54   60   59   61   68   56   66  9.528898 0.299659 SUCCESS   2
000000111   65   68   53   53   65   77   46   59 12.725929 0.121634 SUCCESS   3
000001001   54   63   52   53   69   53   53   52  5.950579 0.652768 SUCCESS   4
000001011   62   54   72   63   62   77   58   64 10.440942 0.235430 SUCCESS   5
000001101   52   58   55   53   40   51   61   59  9.050072 0.338090 SUCCESS   6
000001111   74   54   55   54   61   54   45   51 10.040901 0.262167 SUCCESS   7
000010001   60   67   69   64   60   53   71   55  6.993955 0.537285 SUCCESS   8
000010011   49   55   55   60   68   51   55   55  5.293163 0.725832 SUCCESS   9
000010101   64   57   44   55   43   69   67   59 12.043167 0.149288 SUCCESS  10
000010111   63   57   66   59   55   70   64   69  6.036440 0.643150 SUCCESS  11
000011001   62   55   60   61   72   65   63   71  7.202630 0.514937 SUCCESS  12
000011011   57   57   53   58   48   38   54   66 11.701305 0.165037 SUCCESS  13
000011101   61   67   48   61   47   62   61   57  6.175671 0.627561 SUCCESS  14
000011111   65   48   59   68   65   59   54   56  5.434798 0.710253 SUCCESS  15
000100011   61   61   71   54   57   59   66   53  4.750662 0.783863 SUCCESS  16
000100101   46   60   63   54   64   54   64   67  6.159735 0.629344 SUCCESS  17
000100111   66   59   50   49   60   45   61   51  8.498642 0.386335 SUCCESS  18
000101001   61   68   60   49   70   57   56   54  6.092215 0.636903 SUCCESS  19
000101011   59   55   56   52   46   71   57   61  6.849023 0.553006 SUCCESS  20
000101101   58   67   68   55   62   65   58   46  6.682110 0.571286 SUCCESS  21
000101111   57   66   64   51   59   61   69   63  4.734727 0.785516 SUCCESS  22
000110011   59   59   72   57   57   60   50   64  5.039978 0.753295 SUCCESS  23
000110101   52   59   56   65   48   65   70   54  6.965793 0.540328 SUCCESS  24
000110111   53   48   59   58   49   47   53   51  8.465328 0.389383 SUCCESS  25
000111001   50   60   60   65   63   65   62   56  3.389878 0.907566 SUCCESS  26
000111011   58   67   51   59   58   55   61   64  3.089297 0.928629 SUCCESS  27
000111101   56   68   62   52   55   49   53   55  5.412269 0.712739 SUCCESS  28
000111111   66   48   74   51   70   62   61   56 10.699760 0.219298 SUCCESS  29
001000011   62   58   70   76   52   64   67   64 10.535664 0.229422 SUCCESS  30
001000101   72   62   64   71   71   66   59   52 10.668369 0.221207 SUCCESS  31
001000111   55   64   63   60   63   65   69   54  4.280353 0.830985 SUCCESS  32
001001011   56   74   68   54   58   49   68   70 11.481914 0.175859 SUCCESS  33
001001101   56   57   54   62   69   54   49   56  4.844422 0.774068 SUCCESS  34
001001111   63   62   41   48   65   49   59   55 10.738638 0.216953 SUCCESS  35
001010011   53   65   59   60   60   68   62   54  3.389878 0.907566 SUCCESS  36
001010101   53   56   48   58   69   55   51   59  5.950579 0.652768 SUCCESS  37
001010111   63   58   58   60   56   57   68   59  2.039877 0.979765 SUCCESS  38
001011011   53   58   67   52   67   68   50   55  6.884672 0.549125 SUCCESS  39
001011101   63   56   52   63   53   61   64   54  3.129618 0.925962 SUCCESS  40
001011111   62   65   62   59   67   60   56   63  2.686990 0.952441 SUCCESS  41
001100101   49   55   56   66   67   59   75   62  8.965723 0.345196 SUCCESS  42
001100111   56   59   72   50   50   56   62   55  6.500155 0.591390 SUCCESS  43
001101011   54   65   43   70   62   61   69   63 10.077512 0.259628 SUCCESS  44
001101101   62   64   55   52   55   46   63   58  5.182506 0.737903 SUCCESS  45
001101111   56   49   52   59   66   50   50   48  8.335919 0.401363 SUCCESS  46
001110101   49   57   55   57   54   65   54   58  3.559126 0.894553 SUCCESS  47
001110111   63   68   58   56   55   60   65   57  2.957072 0.937023 SUCCESS  48
001111011   62   58   61   53   48   73   47   52  9.730018 0.284489 SUCCESS  49
001111101   66   48   59   51   56   63   56   63  4.931175 0.764906 SUCCESS  50
001111111   60   45   58   45   61   65   55   65  8.428786 0.392744 SUCCESS  51
010000011   46   54   52   71   57   42   48   47 16.248336 0.038960 SUCCESS  52
010000111   58   45   58   53   51   63   63   57  5.715184 0.679100 SUCCESS  53
010001011   60   58   60   52   61   60   70   46  6.072982 0.639057 SUCCESS  54
010001111   57   61   61   54   60   59   62   44  4.692964 0.789832 SUCCESS  55
010010011   47   55   61   52   67   68   47   73 12.265442 0.139748 SUCCESS  56
010010111   52   72   56   54   54   38   65   69 14.940578 0.060311 SUCCESS  57
010011011   60   61   56   56   62   61   70   44  6.708830 0.568349 SUCCESS  58
010011111   62   49   66   51   52   60   56   63  5.139370 0.742582 SUCCESS  59
010100011   54   50   55   58   56   52   68   43  8.869078 0.353461 SUCCESS  60
010100111   47   59   56   61   63   67   44   69  9.846788 0.275945 SUCCESS  61
010101011   58   72   56   60   68   58   55   54  5.394478 0.714701 SUCCESS  62
010101111   59   61   70   60   43   60   79   64 14.376510 0.072464 SUCCESS  63
010110011   57   53   61   52   64   47   50   59  5.839441 0.665211 SUCCESS  64
010110111   63   59   57   64   75   67   46   59  9.517634 0.300525 SUCCESS  65
010111011   50   61   52   64   58   65   61   54  3.914107 0.864789 SUCCESS  66
010111111   63   63   58   61   62   67   65   67  3.929150 0.863459 SUCCESS  67
011000111   52   73   70   44   58   51   74   64 16.031761 0.041928 SUCCESS  68
011001111   57   52   60   53   59   60   55   53  2.363399 0.967797 SUCCESS  69
011010111   59   61   58   72   66   50   71   55  8.300339 0.404696 SUCCESS  70
011011111   59   52   64   72   69   56   57   58  6.384827 0.604209 SUCCESS  71
011101111   60   60   60   53   52   72   70   50  8.110415 0.422759 SUCCESS  72
011111111   53   54   50   59   67   66   65   63  5.437615 0.709942 SUCCESS  73
100000000   71   66   49   47   54   67   58   65  9.939174 0.269321 SUCCESS  74
100010000   57   58   59   62   56   53   61   59  1.065464 0.997800 SUCCESS  75
100100000   50   58   57   54   64   70   53   48  7.162722 0.519182 SUCCESS  76
100101000   52   58   58   57   67   58   61   56  2.309960 0.970005 SUCCESS  77
100110000   64   43   66   60   53   69   50   68 11.072532 0.197623 SUCCESS  78
100111000   47   62   63   58   72   46   49   58 10.598445 0.225506 SUCCESS  79
101000000   50   63   56   60   66   68   57   66  5.199884 0.736014 SUCCESS  80
101000100   74   62   54   65   39   72   64   67 16.933021 0.030814 SUCCESS  81
101001000   70   67   66   48   64   77   55   55 13.151247 0.106751 SUCCESS  82
101001100   63   53   71   70   47   62   66   46 12.144001 0.144894 SUCCESS  83
101010000   52   49   47   63   59   42   54   58 10.651403 0.222244 SUCCESS  84
101010100   63   55   48   58   67   59   54   63  4.525571 0.806869 SUCCESS  85
101011000   59   63   48   61   64   51   60   55  4.273759 0.831618 SUCCESS  86
101011100   61   58   60   75   60   55   63   49  7.012226 0.535314 SUCCESS  87
101100000   74   53   60   65   57   62   62   51  6.839200 0.554077 SUCCESS  88
101100100   46   58   44   62   61   54   61   58  7.516742 0.482039 SUCCESS  89
101101000   62   44   57   64   57   62   73   61  8.429748 0.392655 SUCCESS  90
101101100   43   59   60   55   62   52   62   66  6.757118 0.563050 SUCCESS  91
101110000   63   72   53   67   49   61   60   63  7.253254 0.509571 SUCCESS  92
101110100   74   56   66   57   63   61   62   50  7.101796 0.525691 SUCCESS  93
101111000   51   67   62   57   49   62   70   56  6.700862 0.569224 SUCCESS  94
101111100   69   57   59   50   67   58   63   65  5.424495 0.711390 SUCCESS  95
110000000   85   71   48   49   62   56   49   77 26.252656 0.000951 FAILURE  96
110000010   51   63   61   68   57   66   77   51 10.810898 0.212646 SUCCESS  97
110000100   45   44   51   66   52   50   59   67 12.548163 0.128371 SUCCESS  98
110001000   60   60   63   58   60   49   57   54  2.550506 0.959334 SUCCESS  99
110001010   57   51   48   51   59   48   40   58 12.539234 0.128717 SUCCESS 100
110010000   56   67   64   62   57   64   67   52  4.499332 0.809500 SUCCESS 101
110010010   62   60   63   45   60   63   55   77 10.274923 0.246258 SUCCESS 102
110010100   45   56   58   66   51   56   65   69  8.123535 0.421497 SUCCESS 103
110011000   67   49   57   48   48   58   48   62  9.280315 0.319204 SUCCESS 104
110011010   70   57   62   69   60   59   62   69  6.299035 0.613774 SUCCESS 105
110100000   56   59   62   64   59   62   61   57  1.114714 0.997415 SUCCESS 106
110100010   62   58   54   51   44   81   86   64 27.662209 0.000543 FAILURE 107
110100100   60   62   66   58   79   64   61   61  8.939484 0.347427 SUCCESS 108
110101000   45   58   58   53   47   39   43   43 22.104086 0.004727 FAILURE 109
110101010   68   71   56   60   66   62   58   58  5.376207 0.716713 SUCCESS 110
110101100   52   63   55   54   57   50   70   66  6.319161 0.611528 SUCCESS 111
110110000   66   63   52   60   50   57   62   55  3.914107 0.864789 SUCCESS 112
110110010   56   54   58   59   63   56   68   56  2.629292 0.955429 SUCCESS 113
110110100   63   53   44   49   60   59   63   54  7.189442 0.516338 SUCCESS 114
110111000   67   57   55   61   57   61   56   67  3.038193 0.931938 SUCCESS 115
110111010   53   64   65   52   53   63   45   54  7.216643 0.513449 SUCCESS 116
110111100   67   70   58   56   56   64   54   53  5.145483 0.741920 SUCCESS 117
111000000   64   70   42   45   62   67   55   70 14.813986 0.062865 SUCCESS 118
111000010   55   57   59   54   59   55   60   56  1.138136 0.997216 SUCCESS 119
111000100   61   57   62   49   65   61   60   56  2.935023 0.938369 SUCCESS 120
111000110   57   55   63   63   57   50   57   55  2.663979 0.953646 SUCCESS 121
111001000   52   71   54   52   66   65   60   48  8.312977 0.403510 SUCCESS 122
111001010   58   54   44   72   57   52   53   74 12.857673 0.116841 SUCCESS 123
111001100   72   58   56   57   51   64   58   55  5.080298 0.748960 SUCCESS 124
111010000   59   56   63   57   53   54   60   57  1.587358 0.991160 SUCCESS 125
111010010   57   64   61   72   73   59   63   50  8.893050 0.351398 SUCCESS 126
111010100   43   76   53   43   49   43   45   46 26.898257 0.000736 FAILURE 127
111010110   40   47   60   46   57   61   57   73 15.321318 0.053191 SUCCESS 128
111011000   67   55   49   55   49   55   58   53  5.931346 0.654922 SUCCESS 129
111011010   62   54   56   56   56   65   59   57  1.733664 0.988117 SUCCESS 130
111011100   63   57   52   65   49   66   56   64  5.069514 0.750121 SUCCESS 131
111100000   60   62   56   45   66   69   61   53  7.109283 0.524889 SUCCESS 132
111100010   57   52   56   33   53   56   68   61 15.023554 0.058689 SUCCESS 133
111100100   68   58   52   54   76   71   51   55 11.857502 0.157676 SUCCESS 134
111100110   78   56   61   57   65   50   62   55  9.230654 0.323214 SUCCESS 135
111101000   50   62   63   47   55   65   60   59  5.258475 0.729626 SUCCESS 136
111101010   49   61   59   58   54   50   58   55  3.824057 0.872638 SUCCESS 137
111101100   55   45   57   56   41   62   68   64 11.517976 0.174041 SUCCESS 138
111101110   59   57   67   54   48   57   56   54  4.300479 0.829047 SUCCESS 139
111110000   61   59   51   52   77   54   58   49  9.900708 0.272064 SUCCESS 140
111110010   58   50   54   48   69   55   40   54 12.542531 0.128589 SUCCESS 141
111110100   58   59   67   49   54   67   63   52  5.594224 0.692580 SUCCESS 142
111110110   62   43   65   61   51   61   72   61  9.633442 0.291701 SUCCESS 143
111111000   60   45   66   65   75   67   59   59 10.754161 0.216022 SUCCESS 144
111111010   53   64   74   53   65   62   62   62  6.931586 0.544032 SUCCESS 145
111111100   63   46   53   48   65   70   50   69 11.908125 0.155350 SUCCESS 146
111111110   53   54   50   59   67   66   65   63  5.437615 0.709942 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   60   58   58   72   44   63   69   67 10.280555 0.245884 SUCCESS   0
000000011   63   67   48   56   54   61   62   56  4.490402 0.810393 SUCCESS   1
000000101   46   59   63   71   54   57   53   56  7.003297 0.536277 SUCCESS   2
000000111   65   70   67   68   46   70   62   63 11.119927 0.194996 SUCCESS   3
000001001   47   60   57   53   60   56   55   54  3.951130 0.861506 SUCCESS   4
000001011   61   57   62   62   52   47   56   49  5.596079 0.692374 SUCCESS   5
000001101   63   63   56   53   70   66   56   57  4.658757 0.793348 SUCCESS   6
000001111   56   64   52   66   56   62   63   72  6.025175 0.644412 SUCCESS   7
000010001   58   61   56   62   66   43   51   59  6.789470 0.559508 SUCCESS   8
000010011   44   61   58   58   67   61   53   55  6.075317 0.638795 SUCCESS   9
000010101   51   60   57   64   68   61   50   55  4.817702 0.776871 SUCCESS  10
000010111   71   68   61   57   49   44   58   61  9.884773 0.273207 SUCCESS  11
000011001   73   50   70   49   52   71   75   55 17.095263 0.029132 SUCCESS  12
000011011   55   67   66   60   62   66   57   54  3.923037 0.864000 SUCCESS  13
000011101   60   73   67   58   60   66   58   55  5.960470 0.651660 SUCCESS  14
000011111   55   67   53   60   65   54   55   69  5.215820 0.734280 SUCCESS  15
000100011   69   57   55   63   53   61   62   66  4.215168 0.837207 SUCCESS  16
000100101   42   59   69   58   59   44   57   54 11.125490 0.194690 SUCCESS  17
000100111   63   61   53   52   55   65   53   56  3.462069 0.902113 SUCCESS  18
000101001   49   57   65   55   65   52   48   62  6.399801 0.602542 SUCCESS  19
000101011   54   48   48   70   63   66   55   62  8.369714 0.398213 SUCCESS  20
000101101   64   44   62   63   62   60   72   58  8.094480 0.424296 SUCCESS  21
000101111   62   68   62   61   65   57   54   51  4.139199 0.844351 SUCCESS  22
000110011   64   44   71   56   43   56   68   57 13.157772 0.106535 SUCCESS  23
000110101   52   57   58   63   64   60   65   61  2.451114 0.963972 SUCCESS  24
000110111   73   61   61   44   58   74   53   66 13.139982 0.107123 SUCCESS  25
000111001   50   56   69   60   54   60   50   63  5.458702 0.707611 SUCCESS  26
000111011   63   68   62   77   50   55   58   55  9.679875 0.288217 SUCCESS  27
000111101   61   54   48   60   61   59   65   58  3.340628 0.911201 SUCCESS  28
000111111   54   58   48   58   59   42   62   64  8.103821 0.423395 SUCCESS  29
001000011   69   71   64   54   60   46   60   58  8.267506 0.407785 SUCCESS  30
001000101   55   66   57   61   63   65   53   62  3.062578 0.930369 SUCCESS  31
001000111   58   51   61   70   46   45   63   53 10.508875 0.231109 SUCCESS  32
001001011   58   55   69   58   38   54   70   60 12.351715 0.136188 SUCCESS  33
001001101   58   62   55   57   67   56   44   45  9.028985 0.339857 SUCCESS  34
001001111   54   57   51   55   47   71   57   63  7.222275 0.512852 SUCCESS  35
001010011   55   53   64   49   65   47   53   68  8.217775 0.412492 SUCCESS  36
001010101   52   52   80   71   64   60   50   58 14.016377 0.081340 SUCCESS  37
001010111   46   49   63   58   53   67   55   66  7.833739 0.449877 SUCCESS  38
001011011   67   53   65   56   61   69   71   53  7.705292 0.462775 SUCCESS  39
001011101   58   70   64   42   39   57   60   52 15.451207 0.050943 SUCCESS  40
001011111   60   61   66   50   53   61   62   62  3.419414 0.905353 SUCCESS  41
001100101   49   42   59   43   58   58   72   47 16.586901 0.034710 SUCCESS  42
001100111   53   61   60   59   51   56   73   52  6.270392 0.616972 SUCCESS  43
001101011   50   67   51   68   65   48   52   76 13.842870 0.085954 SUCCESS  44
001101101   50   55   65   67   64   61   62   59  4.212352 0.837474 SUCCESS  45
001101111   68   58   57   43   70   58   44   73 15.560491 0.049121 SUCCESS  46
001110101   66   70   60   56   68   58   59   55  5.029675 0.754400 SUCCESS  47
001110111   55   71   68   70   55   50   51   66 10.158633 0.254068 SUCCESS  48
001111011   54   43   54   50   45   66   74   65 15.565161 0.049044 SUCCESS  49
001111101   54   54   54   62   59   53   65   55  2.920942 0.939220 SUCCESS  50
001111111   49   49   58   58   66   57   69   63  6.508603 0.590454 SUCCESS  51
010000011   53   56   60   55   64   73   59   52  5.843219 0.664789 SUCCESS  52
010000111   63   54   50   53   55   61   64   58  3.497238 0.899404 SUCCESS  53
010001011   58   62   54   51   58   55   64   46  5.293163 0.725832 SUCCESS  54
010001111   42   49   48   61   66   48   54   50 13.529582 0.094881 SUCCESS  55
010010011   53   61   55   56   60   62   52   63  2.399048 0.966272 SUCCESS  56
010010111   74   57   61   53   42   65   60   58 10.471852 0.233456 SUCCESS  57
010011011   57   53   53   57   70   67   55   51  6.010613 0.646043 SUCCESS  58
010011111   62   53   57   60   51   66   62   64  3.489751 0.899984 SUCCESS  59
010100011   49   64   60   57   65   58   57   65  3.665593 0.885965 SUCCESS  60
010100111   61   50   62   57   61   47   50   60  5.609679 0.690861 SUCCESS  61
010101011   61   50   69   65   66   56   63   61  5.392143 0.714958 SUCCESS  62
010101111   52   49   65   54   57   60   70   63  6.181303 0.626931 SUCCESS  63
010110011   50   66   56   62   54   44   66   49  9.453822 0.305469 SUCCESS  64
010110111   64   55   49   70   61   74   59   51  9.839301 0.276487 SUCCESS  65
010111011   70   61   57   47   53   61   45   40 15.045122 0.058274 SUCCESS  66
010111111   58   56   64   49   41   73   67   67 13.794101 0.087292 SUCCESS  67
011000111   65   72   59   72   55   59   70   69 11.082423 0.197073 SUCCESS  68
011001111   54   52   56   72   55   56   92   49 25.878922 0.001102 FAILURE  69
011010111   53   52   55   61   61   70   46   69  8.745783 0.364193 SUCCESS  70
011011111   77   61   58   52   69   58   63   57  8.936187 0.347708 SUCCESS  71
011101111   67   61   67   70   55   48   49   56  8.786584 0.360618 SUCCESS  72
011111111   73   60   58   56   59   67   70   51  8.173265 0.416731 SUCCESS  73
100000000   60   58   58   72   44   63   69   67 10.280555 0.245884 SUCCESS  74
100010000   45   62   56   57   53   50   62   64  6.337432 0.609491 SUCCESS  75
100100000   46   67   67   52   63   70   48   56 10.763984 0.215434 SUCCESS  76
100101000   55   62   54   58   66   62   60   56  2.104581 0.977637 SUCCESS  77
100110000   50   72   72   62   45   59   70   62 13.399761 0.098815 SUCCESS  78
100111000   55   67   63   53   67   56   49   56  5.485902 0.704601 SUCCESS  79
101000000   54   67   57   71   63   63   58   43  9.281758 0.319088 SUCCESS  80
101000100   47   53   55   55   58   64   59   43  8.433457 0.392313 SUCCESS  81
101001000   54   60   64   50   60   57   59   61  2.437033 0.964603 SUCCESS  82
101001100   56   61   68   53   52   67   71   56  7.050211 0.531225 SUCCESS  83
101010000   57   56   53   56   64   52   52   40  9.250299 0.321623 SUCCESS  84
101010100   54   53   69   61   64   64   52   57  4.731430 0.785858 SUCCESS  85
101011000   70   55   60   51   53   54   61   60  4.663428 0.792869 SUCCESS  86
101011100   60   61   60   66   76   67   53   71 10.630385 0.223534 SUCCESS  87
101100000   74   48   50   47   62   58   63   63 10.736783 0.217064 SUCCESS  88
101100100   59   66   69   61   53   59   61   61  3.584953 0.892497 SUCCESS  89
101101000   55   58   45   57   83   61   71   66 17.576837 0.024633 SUCCESS  90
101101100   68   57   68   63   65   61   63   68  5.893430 0.659168 SUCCESS  91
101110000   58   69   52   66   66   58   51   54  5.962325 0.651452 SUCCESS  92
101110100   65   62   61   70   47   65   65   59  6.942370 0.542863 SUCCESS  93
101111000   74   58   62   61   58   51   56   59  5.556720 0.696748 SUCCESS  94
101111100   69   67   66   65   79   59   61   60 11.872545 0.156982 SUCCESS  95
110000000   66   61   55   61   55   57   67   58  2.837967 0.944111 SUCCESS  96
110000010   63   57   60   57   56   48   52   64  3.930043 0.863379 SUCCESS  97
110000100   53   63   66   64   62   48   66   64  5.903253 0.658068 SUCCESS  98
110001000   58   51   58   66   50   57   67   82 14.065145 0.080083 SUCCESS  99
110001010   62   51   52   54   60   57   56   50  4.056635 0.851978 SUCCESS 100
110010000   59   71   61   48   62   68   46   61  9.387263 0.310687 SUCCESS 101
110010010   68   51   71   73   43   74   52   65 18.656274 0.016810 SUCCESS 102
110010100   59   52   52   44   63   58   69   57  7.690249 0.464297 SUCCESS 103
110011000   55   58   63   67   52   58   55   62  3.016144 0.933340 SUCCESS 104
110011010   55   57   60   60   62   45   61   68  5.464334 0.706988 SUCCESS 105
110100000   50   68   56   69   72   60   60   55  8.181233 0.415970 SUCCESS 106
110100010   50   54   52   58   59   66   66   45  7.768554 0.456399 SUCCESS 107
110100100   60   66   61   45   56   51   57   66  6.548923 0.585986 SUCCESS 108
110101000   56   61   55   57   55   52   49   47  5.747056 0.675541 SUCCESS 109
110101010   63   51   58   55   66   60   65   60  3.281556 0.915467 SUCCESS 110
110101100   63   68   57   55   62   53   61   76  8.162481 0.417762 SUCCESS 111
110110000   65   51   58   57   54   48   57   49  6.023251 0.644627 SUCCESS 112
110110010   62   56   65   57   55   71   60   57  4.001341 0.857002 SUCCESS 113
110110100   48   43   54   60   65   53   73   63 11.997214 0.151328 SUCCESS 114
110111000   56   70   59   60   65   57   56   53  3.830651 0.872070 SUCCESS 115
110111010   66   71   61   57   56   74   67   63  9.353537 0.313355 SUCCESS 116
110111100   56   65   59   54   52   55   48   60  4.368000 0.822489 SUCCESS 117
111000000   67   50   53   62   50   54   55   46  8.225262 0.411781 SUCCESS 118
111000010   54   72   61   61   64   61   60   68  5.706323 0.680089 SUCCESS 119
111000100   56   63   50   65   53   57   49   79 11.997695 0.151307 SUCCESS 120
111000110   47   44   57   57   58   56   62   51  7.821993 0.451049 SUCCESS 121
111001000   46   72   63   55   50   68   47   65 12.484421 0.130863 SUCCESS 122
111001010   62   70   55   39   57   52   69   53 12.827656 0.117919 SUCCESS 123
111001100   50   62   60   70   49   67   54   53  7.641961 0.469202 SUCCESS 124
111010000   54   62   48   67   61   61   65   62  4.842567 0.774263 SUCCESS 125
111010010   72   77   75   55   61   61   61   67 15.181194 0.055717 SUCCESS 126
111010100   60   49   66   50   55   56   52   48  7.251330 0.509775 SUCCESS 127
111010110   63   69   51   48   59   77   59   78 17.560901 0.024770 SUCCESS 128
111011000   64   58   52   49   49   49   54   50  8.143661 0.419564 SUCCESS 129
111011010   50   50   54   61   70   56   62   54  6.145654 0.630920 SUCCESS 130
111011100   57   64   62   60   59   53   61   54  1.820418 0.986031 SUCCESS 131
111100000   74   46   52   70   44   60   56   57 14.036983 0.080807 SUCCESS 132
111100010   69   68   46   76   55   57   62   73 15.429227 0.051317 SUCCESS 133
111100100   51   66   65   55   56   59   52   61  3.949276 0.861671 SUCCESS 134
111100110   50   58   47   66   58   54   61   71  7.852972 0.447963 SUCCESS 135
111101000   51   48   49   64   58   56   56   61  5.663599 0.684855 SUCCESS 136
111101010   70   47   56   37   71   63   55   46 19.217046 0.013741 SUCCESS 137
111101100   52   46   69   52   50   52   54   56  9.063672 0.336953 SUCCESS 138
111101110   63   55   62   53   57   50   63   61  3.151186 0.924514 SUCCESS 139
111110000   56   48   66   67   66   63   61   59  5.586737 0.693412 SUCCESS 140
111110010   66   64   62   50   70   59   67   69  8.138578 0.420052 SUCCESS 141
111110100   61   57   59   60   50   55   66   60  2.721197 0.950618 SUCCESS 142
111110110   54   48   48   53   61   50   63   61  6.948415 0.542208 SUCCESS 143
111111000   51   53   69   56   46   58   61   63  6.919360 0.545358 SUCCESS 144
111111010   71   53   66   59   52   65   62   62  5.965622 0.651083 SUCCESS 145
111111100   54   59   62   57   59   55   70   55  3.357045 0.909997 SUCCESS 146
111111110   73   60   58   56   59   67   70   51  8.173265 0.416731 SUCCESS 147

