		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.804688	M = 30116	N = 8	m = 9	n = 240932
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111101010   33   34   28   59   85   80   94   72 84.026915 0.000000 FAILURE 137
111101100   88   71   81   25   28   20   25   17 140.354876 0.000000 FAILURE 138
111101110   22   23   17   90   79   73   62   73 108.646185 0.000000 FAILURE 139
111110000   80  125  127   42   31   25   32   39 224.920729 0.000000 FAILURE 140
111110010   61   60   47   29   22   30   18   28 102.557447 0.000000 FAILURE 141
111110100   61   63   61   19   14   13   15   16 166.497704 0.000000 FAILURE 142
111110110   65   60   70   13   17   22   14   20 156.130090 0.000000 FAILURE 143
111111000   54  103  102   42   30   33   28   39 122.412885 0.000000 FAILURE 144
111111010   49   55   49   18   21   26   25   24 118.367282 0.000000 FAILURE 145
111111100   61   99   85   32   29   23   23   29 129.525387 0.000000 FAILURE 146
111111110   62   90   86   25   16   21   21   27 150.664240 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.804688	M = 30116	N = 8	m = 9	n = 240932
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   75   65   58   80  107   74   76   70 65.507922 0.000000 FAILURE   0
000000011   65   56   75   70   85   75   62   64 24.962594 0.001577 FAILURE   1
000000101   74  106   81   92  104   87   91   90 156.507065 0.000000 FAILURE   2
000000111   50   54   53   46   66   48   52   47 11.472854 0.176318 SUCCESS   3
000001001   41   40   50   55   51   61   71   57 17.239020 0.027714 SUCCESS   4
000001011   80   93   67   97   98   91   74   94 126.382379 0.000000 FAILURE   5
000001101   71   78   85   80   89   86   71   80 68.614662 0.000000 FAILURE   6
000001111   28   40   36   43   45   40   44   36 59.011163 0.000000 FAILURE   7
000010001   45   69   50   48   72   65   67   59 13.513515 0.095360 SUCCESS   8
000010011   34   42   57   44   57   50   51   58 22.199857 0.004559 FAILURE   9
000010101   72   84   98   64   75   91   80  104 108.372796 0.000000 FAILURE  10
000010111   68   75   69   85   78   81   72   68 39.684369 0.000004 FAILURE  11
000011001   56   58   65   84   69   75   69   75 24.867801 0.001637 FAILURE  12
000011011   68   79   72   65   76   74   76   75 31.467047 0.000116 FAILURE  13
000011101   57   53   48   50   46   48   49   49 12.382868 0.134921 SUCCESS  14
000011111   25   34   26   30   38   32   39   29 107.192691 0.000000 FAILURE  15
000100011   61   75   74   84   67   85   78   80 47.546972 0.000000 FAILURE  16
000100101  112   75   92  117  100   94   97  120 276.435950 0.000000 FAILURE  17
000100111   27   25   47   44   57   50   45   40 55.177402 0.000000 FAILURE  18
000101001   53   62   66   52   63   74   61   63  7.260745 0.508779 SUCCESS  19
000101011   90   93   76   76   80   61   86   78 75.543073 0.000000 FAILURE  20
000101101   76   89   76   80   69   82   58   71 48.247342 0.000000 FAILURE  21
000101111   51   63   58   58   53   69   54   50  5.592937 0.692723 SUCCESS  22
000110011   56   52   61   57   63   56   54   59  1.949036 0.982535 SUCCESS  23
000110101   65   70   69   69   84   67   80   66 27.688787 0.000537 FAILURE  24
000110111   67   73   78   74   68   65   66   70 20.540291 0.008474 FAILURE  25
000111001   60   60   71   69   49   67   61   61  7.534409 0.480217 SUCCESS  26
000111011   54   58   56   58   47   60   49   45  8.084208 0.425288 SUCCESS  27
000111101   36   41   44   40   32   46   45   50 45.024103 0.000000 FAILURE  28
000111111   22   32   18   20   29   20   29   24 171.235708 0.000000 FAILURE  29
001000011   51   60   56   60   55   54   64   48  4.447727 0.814640 SUCCESS  30
001000101   50   67   62   73   66   65   65   61  8.612302 0.376049 SUCCESS  31
001000111   44   60   45   67   45   65   48   49 16.180910 0.039863 SUCCESS  32
001001011   70   67   65   84   69   78   79   72 33.763786 0.000045 FAILURE  33
001001101   51   47   47   53   53   40   52   53 14.782094 0.063524 SUCCESS  34
001001111   25   21   22   25   29   29   32   21 158.150969 0.000000 FAILURE  35
001010011   63   61   58   54   65   65   81   63 11.133797 0.194233 SUCCESS  36
001010101   90   81   85   97   97   82   74   90 119.784232 0.000000 FAILURE  37
001010111   68   73   63   72   60   62   60   68 10.118275 0.256823 SUCCESS  38
001011011   75   84   73   74   66   89   65   69 42.825179 0.000001 FAILURE  39
001011101   79   63   64   85   72   85   74   71 41.826692 0.000001 FAILURE  40
001011111   46   57   46   39   45   41   39   35 38.508385 0.000006 FAILURE  41
001100101   98   92  106   96   78  105  107  104 230.659144 0.000000 FAILURE  42
001100111   55   40   47   48   52   44   32   46 31.162335 0.000131 FAILURE  43
001101011   60   56   49   51   52   49   52   54  6.649948 0.574828 SUCCESS  44
001101101   62   58   51   53   54   68   63   65  4.731831 0.785816 SUCCESS  45
001101111   47   48   48   51   45   50   39   43 23.631370 0.002642 FAILURE  46
001110101   53   53   47   61   49   39   43   55 16.954916 0.030582 SUCCESS  47
001110111   49   53   64   55   38   60   43   52 15.855316 0.044498 SUCCESS  48
001111011   31   37   48   32   34   38   36   37 72.579210 0.000000 FAILURE  49
001111101   25   28   26   31   29   21   23   23 155.140121 0.000000 FAILURE  50
001111111   17   24   16   17   24   11   19   18 233.613390 0.000000 FAILURE  51
010000011   60   66   76   73   56   64   58   66 11.213204 0.189909 SUCCESS  52
010000111   42   47   52   48   41   57   50   42 22.244369 0.004483 FAILURE  53
010001011   53   66   59   67   67   80   51   63 13.146158 0.106919 SUCCESS  54
010001111   32   52   40   45   33   49   38   48 46.082214 0.000000 FAILURE  55
010010011   38   28   29   32   30   26   38   30 108.269210 0.000000 FAILURE  56
010010111   75   70   60   73   61   62   63   62 11.138193 0.193991 SUCCESS  57
010011011   57   49   61   50   44   58   55   55  7.570402 0.476517 SUCCESS  58
010011111   24   29   23   21   18   12   27   17 200.919126 0.000000 FAILURE  59
010100011   87   92   70   73   56   71   74   76 51.117511 0.000000 FAILURE  60
010100111   49   42   58   46   53   34   55   40 27.435731 0.000594 FAILURE  61
010101011   83   73   78   82   86   61   54   83 53.568667 0.000000 FAILURE  62
010101111   57   61   52   53   47   40   48   66 13.180778 0.105779 SUCCESS  63
010110011   58   58   61   59   63   65   55   52  2.161428 0.975659 SUCCESS  64
010110111   70   68   61   68   56   65   66   63  7.295640 0.505097 SUCCESS  65
010111011   55   56   66   71   61   62   59   61  4.268307 0.832141 SUCCESS  66
010111111   35   41   36   32   30   31   26   27 102.215368 0.000000 FAILURE  67
011000111   55   55   67   51   61   58   59   63  3.167608 0.923403 SUCCESS  68
011001111   36   44   39   43   39   38   23   46 64.223957 0.000000 FAILURE  69
011010111   57   39   49   42   44   49   46   51 23.109870 0.003226 FAILURE  70
011011111   41   42   32   39   35   35   30   30 79.182028 0.000000 FAILURE  71
011101111   46   46   40   36   28   37   31   43 64.164334 0.000000 FAILURE  72
011111111   18   29   24   13   23   11   18   12 233.627129 0.000000 FAILURE  73
100000000   75   65   58   80  107   74   76   70 65.507922 0.000000 FAILURE  74
100010000  105  107  112  102  113   88   98  102 287.405569 0.000000 FAILURE  75
100100000   30   48   48   53   53   61   35   49 31.620914 0.000109 FAILURE  76
100101000   75   63   71   84   91   88   70   86 67.125449 0.000000 FAILURE  77
100110000  109   94   97   93  100  110  105  111 273.669642 0.000000 FAILURE  78
100111000   49   32   59   65   60   51   58   55 16.362802 0.037472 SUCCESS  79
101000000   58   63   52   59   73   68   75   74 14.838695 0.062359 SUCCESS  80
101000100   73   61   74   75   81   67   69   86 36.977958 0.000012 FAILURE  81
101001000   29   44   53   49   48   53   44   40 34.475971 0.000033 FAILURE  82
101001100   80   67   72   79   76   77  102   98 90.161263 0.000000 FAILURE  83
101010000   89   93   86   88   97  103   91   92 162.195198 0.000000 FAILURE  84
101010100   55   71   63   69   76   70   56   55 12.803529 0.118791 SUCCESS  85
101011000   82   64   59   62   64   48   69   67 15.652267 0.047636 SUCCESS  86
101011100   75   76   67   73   70   73   72   64 23.820131 0.002456 FAILURE  87
101100000   57   55   66   57   69   64   63   61  3.976234 0.859261 SUCCESS  88
101100100   50   56   48   64   55   59   61   49  6.059483 0.640569 SUCCESS  89
101101000   36   44   45   48   55   64   50   39 27.392868 0.000605 FAILURE  90
101101100   72   66   56   70   61   78   74   60 16.963983 0.030486 SUCCESS  91
101110000   79  102   98   91   84   95   99  113 199.485415 0.000000 FAILURE  92
101110100   57   46   37   40   46   47   41   56 28.565829 0.000378 FAILURE  93
101111000   64   59   69   66   51   63   55   63  5.158262 0.740535 SUCCESS  94
101111100   56   60   54   38   49   41   43   54 20.244098 0.009451 FAILURE  95
110000000   68   72   67   78   91   69   85   62 44.510297 0.000000 FAILURE  96
110000010   72   72   76   59   72   89   70   92 51.999774 0.000000 FAILURE  97
110000100   46   49   54   48   66   66   54   54  9.665192 0.289316 SUCCESS  98
110001000  123  124  137  137  125  105  116  131 626.014906 0.000000 FAILURE  99
110001010   78   83   73   73   68   64   80   56 33.860228 0.000043 FAILURE 100
110010000   38   48   46   60   42   44   39   52 29.104089 0.000304 FAILURE 101
110010010   49   44   48   57   39   55   75   42 24.384768 0.001975 FAILURE 102
110010100   71   65   73   70   68   78   82   75 31.077159 0.000136 FAILURE 103
110011000  124  123  118  114  133  109  126  120 548.762956 0.000000 FAILURE 104
110011010   49   60   68   44   56   54   57   57  7.715477 0.461745 SUCCESS 105
110100000   33   44   35   39   41   53   45   50 43.306838 0.000001 FAILURE 106
110100010   58   51   52   52   66   58   43   50  9.388506 0.310589 SUCCESS 107
110100100   31   44   44   48   40   42   42   39 46.403411 0.000000 FAILURE 108
110101000  113  122  103  101  107   96  103  122 357.280970 0.000000 FAILURE 109
110101010   48   63   56   54   65   49   36   48 16.469960 0.036127 SUCCESS 110
110101100   52   53   46   46   40   35   55   49 25.301101 0.001382 FAILURE 111
110110000   38   60   54   43   42   55   53   50 19.611045 0.011912 SUCCESS 112
110110010   61   50   48   57   45   64   60   45 10.760120 0.215665 SUCCESS 113
110110100   34   47   45   45   48   43   38   34 44.848255 0.000000 FAILURE 114
110111000  103  102  118  117   75  104  109  113 324.816681 0.000000 FAILURE 115
110111010   60   54   50   48   59   54   46   54  7.542926 0.479341 SUCCESS 116
110111100   42   65   51   43   47   51   34   47 27.895958 0.000494 FAILURE 117
111000000   58   62   56   56   69   52   66   54  4.426020 0.816788 SUCCESS 118
111000010   42   56   56   46   50   61   52   49 12.078431 0.147739 SUCCESS 119
111000100  149  114  144  147  109  109  111  145 728.212819 0.000000 FAILURE 120
111000110   50   52   59   43   46   59   46   56 12.476012 0.131195 SUCCESS 121
111001000   19   38   28   36   29   37   34   28 112.792351 0.000000 FAILURE 122
111001010   60   52   60   51   66   79   65   56 10.831284 0.211443 SUCCESS 123
111001100  142  147  129  120  129  127  124  121 722.186453 0.000000 FAILURE 124
111010000   28   31   29   26   35   24   29   36 120.858553 0.000000 FAILURE 125
111010010   24   30   27   43   25   33   28   33 118.272763 0.000000 FAILURE 126
111010100  120  115   97  112  106   84   88  125 339.171923 0.000000 FAILURE 127
111010110   34   20   31   32   28   37   39   34 106.292019 0.000000 FAILURE 128
111011000   24   30   38   36   28   37   39   33 96.302204 0.000000 FAILURE 129
111011010   29   37   38   31   29   30   37   17 114.491207 0.000000 FAILURE 130
111011100  103   98  110   99   88  102   90   92 220.151127 0.000000 FAILURE 131
111100000   35   39   36   34   37   33   42   35 71.826910 0.000000 FAILURE 132
111100010   94   90  100   93   76   74   67   88 114.729152 0.000000 FAILURE 133
111100100   40   32   23   45   26   42   37   21 102.129642 0.000000 FAILURE 134
111100110   98   99   79   72   78   90   83   88 114.534894 0.000000 FAILURE 135
111101000   25   21   21   26   33   25   20   20 174.046254 0.000000 FAILURE 136
111101010   69   80   59   78   60   50   48   71 22.264151 0.004449 FAILURE 137
111101100   17   26   32   25   14   20   32   25 176.894992 0.000000 FAILURE 138
111101110   73   74   63   67   55   63   51   62 10.909042 0.206906 SUCCESS 139
111110000   19   30   29   23   26   30   31   29 143.345941 0.000000 FAILURE 140
111110010   33   30   17   28   14   36   20   18 173.922336 0.000000 FAILURE 141
111110100   10   22   15   17   25   15   16   13 253.131145 0.000000 FAILURE 142
111110110   16   23   24   17   18   14   17   19 229.969490 0.000000 FAILURE 143
111111000   26   32   33   25   30   26   29   36 121.643000 0.000000 FAILURE 144
111111010   24   29   24   20   18   11   22   16 210.208571 0.000000 FAILURE 145
111111100   22   31   20   22   25   15   23   15 197.837939 0.000000 FAILURE 146
111111110   18   29   24   13   23   11   18   12 233.627129 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.804688	M = 30116	N = 8	m = 9	n = 240932
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   82   84   65   80   88   89   78   70 68.903712 0.000000 FAILURE   0
000000011   71   69   65   71   73   81   68   61 21.511302 0.005906 FAILURE   1
000000101   90   86   83   80   93   89  102   90 134.830501 0.000000 FAILURE   2
000000111   59   45   55   58   68   61   52   52  6.817828 0.556409 SUCCESS   3
000001001   47   50   62   64   72   69   66   59 10.268570 0.246680 SUCCESS   4
000001011   84   76   82   81   84   78   88   98 94.132130 0.000000 FAILURE   5
000001101   73   71   76   66   75   76   81   70 32.947192 0.000063 FAILURE   6
000001111   48   41   41   46   47   52   58   47 21.811618 0.005277 FAILURE   7
000010001   77   89   81   69   61   78   79   78 52.560839 0.000000 FAILURE   8
000010011   44   48   49   55   60   56   51   60  9.111820 0.332951 SUCCESS   9
000010101   94   82   77   72   95   85   70   87 91.415004 0.000000 FAILURE  10
000010111   79   61   79   61   69   85   71   73 34.566642 0.000032 FAILURE  11
000011001   67   67   68   75   75   79   73   75 28.401247 0.000404 FAILURE  12
000011011   61   67   71   69   55   71   82   61 18.124580 0.020312 SUCCESS  13
000011101   42   60   58   54   73   51   55   51 11.348662 0.182715 SUCCESS  14
000011111   31   31   31   45   44   37   45   37 68.062115 0.000000 FAILURE  15
000100011   71   83   93   80   77   86   79   78 73.850261 0.000000 FAILURE  16
000100101  100  100  103  115  103  112  121   90 318.805702 0.000000 FAILURE  17
000100111   42   36   46   39   45   52   49   55 30.001738 0.000211 FAILURE  18
000101001   56   69   74   46   71   48   64   68 15.539339 0.049469 SUCCESS  19
000101011   87   73   71   71   85   72   71   70 42.701261 0.000001 FAILURE  20
000101101   85   93   69   77   77   68   66   82 57.958548 0.000000 FAILURE  21
000101111   62   51   63   48   59   55   42   54  9.240134 0.322445 SUCCESS  22
000110011   66   68   62   78   53   78   63   59 16.438087 0.036522 SUCCESS  23
000110101   96   68   72   75   75   71   81   69 51.207633 0.000000 FAILURE  24
000110111   55   63   74   56   45   69   76   49 16.831547 0.031912 SUCCESS  25
000111001   65   62   76   71   64   56   58   73 12.837050 0.117581 SUCCESS  26
000111011   40   55   57   50   54   50   55   52 10.731270 0.217396 SUCCESS  27
000111101   35   31   51   49   41   60   49   46 36.494376 0.000014 FAILURE  28
000111111   25   22   30   24   25   41   32   34 128.930801 0.000000 FAILURE  29
001000011   53   66   56   63   65   48   59   53  5.271739 0.728177 SUCCESS  30
001000101   74   91   76   76   72   83   86   88 74.036825 0.000000 FAILURE  31
001000111   48   52   64   61   54   49   48   60  7.600901 0.473393 SUCCESS  32
001001011   66   79   80   87   88   84   90   86 86.231334 0.000000 FAILURE  33
001001101   51   40   59   66   45   52   53   44 16.812589 0.032121 SUCCESS  34
001001111   22   23   22   22   25   42   30   26 152.578785 0.000000 FAILURE  35
001010011   69   66   67   59   64   42   61   75 14.057545 0.080278 SUCCESS  36
001010101   94   99   69   78   86   62   90   84 99.961217 0.000000 FAILURE  37
001010111   70   72   62   66   78   61   66   71 16.445506 0.036430 SUCCESS  38
001011011   66   92   78   73   73   66   76   77 45.785470 0.000000 FAILURE  39
001011101   72   64   53   67   68   75   74   77 21.291217 0.006413 FAILURE  40
001011111   50   48   50   45   50   56   43   59 14.025123 0.081113 SUCCESS  41
001100101  109  119   82  100  101   78  101  102 249.234738 0.000000 FAILURE  42
001100111   51   52   47   42   41   50   49   45 21.281051 0.006437 FAILURE  43
001101011   54   46   57   40   46   57   48   58 14.569428 0.068079 SUCCESS  44
001101101   57   55   55   44   51   56   50   47  9.443733 0.306256 SUCCESS  45
001101111   45   42   58   48   45   44   52   41 23.975372 0.002314 FAILURE  46
001110101   67   52   55   56   50   44   46   47 12.939262 0.113957 SUCCESS  47
001110111   33   41   54   46   43   38   52   44 37.245302 0.000010 FAILURE  48
001111011   32   28   37   41   20   47   31   36 94.925919 0.000000 FAILURE  49
001111101   28   25   20   39   46   27   24   28 128.817599 0.000000 FAILURE  50
001111111   13   21   17   21   18   31   16   22 216.803695 0.000000 FAILURE  51
010000011   65   68   66   61   68   54   72   54  8.517509 0.384616 SUCCESS  52
010000111   45   60   53   49   53   43   54   51 12.121294 0.145874 SUCCESS  53
010001011   65   76   66   76   64   75   72   79 27.304944 0.000626 FAILURE  54
010001111   37   35   47   50   47   43   48   43 35.427199 0.000022 FAILURE  55
010010011   34   30   35   47   20   49   35   23 98.502503 0.000000 FAILURE  56
010010111   59   64   68   78   68   78   77   72 25.291210 0.001387 FAILURE  57
010011011   44   51   54   66   49   45   40   47 19.952025 0.010519 SUCCESS  58
010011111   11   21   14   23   29   27   24   21 203.004848 0.000000 FAILURE  59
010100011   82   83   97   85   72   79   84   66 79.783208 0.000000 FAILURE  60
010100111   50   43   37   53   58   38   36   49 33.167002 0.000057 FAILURE  61
010101011   72   87   71   69   73   53   72   65 29.357145 0.000274 FAILURE  62
010101111   62   59   50   42   62   54   57   53  7.744602 0.458808 SUCCESS  63
010110011   61   57   63   63   52   70   60   62  3.983927 0.858571 SUCCESS  64
010110111   61   74   66   52   52   44   64   57 11.070052 0.197761 SUCCESS  65
010111011   55   61   46   59   57   57   56   68  4.962906 0.761533 SUCCESS  66
010111111   38   31   36   23   39   36   27   33 98.433812 0.000000 FAILURE  67
011000111   45   31   63   65   64   72   62   65 22.321302 0.004354 FAILURE  68
011001111   40   29   34   31   42   31   28   35 91.465560 0.000000 FAILURE  69
011010111   47   37   45   39   48   41   41   52 35.075503 0.000026 FAILURE  70
011011111   36   40   44   48   44   47   40   44 37.647554 0.000009 FAILURE  71
011101111   32   28   35   36   25   36   26   32 109.229505 0.000000 FAILURE  72
011111111   14   16   13   12   24   24   17   27 234.059879 0.000000 FAILURE  73
100000000   82   84   65   80   88   89   78   70 68.903712 0.000000 FAILURE  74
100010000  114   88  101  107  118   98  116   92 306.251803 0.000000 FAILURE  75
100100000   54   59   53   54   52   39   43   44 17.363213 0.026542 SUCCESS  76
100101000   70   71   73   75   88   72   83   78 47.799204 0.000000 FAILURE  77
100110000   93   98  131   87   99   99  108  106 291.760554 0.000000 FAILURE  78
100111000   59   59   52   59   52   47   55   56  4.473829 0.812046 SUCCESS  79
101000000   61   60   69   68   68   89   80   68 30.331178 0.000185 FAILURE  80
101000100   67   61   62   79   93   77   75   74 43.673920 0.000001 FAILURE  81
101001000   50   54   49   45   56   51   50   39 16.280648 0.038535 SUCCESS  82
101001100   65   90   95   67   77   68   86   89 78.353619 0.000000 FAILURE  83
101010000  105  110   98  100  101   98  108  106 280.523043 0.000000 FAILURE  84
101010100   75   72   71   69   60   69   67   61 15.236001 0.054716 SUCCESS  85
101011000   76   44   62   58   60   59   63   60  9.605019 0.293849 SUCCESS  86
101011100   79   86   68   65   81   59   51   73 35.617334 0.000021 FAILURE  87
101100000   66   60   55   58   80   69   69   65 13.431911 0.097828 SUCCESS  88
101100100   63   62   62   59   52   50   54   50  4.615881 0.797731 SUCCESS  89
101101000   41   47   54   52   44   55   54   75 18.372141 0.018603 SUCCESS  90
101101100   58   63   61   66   77   59   65   65  8.488384 0.387272 SUCCESS  91
101110000   99   97   94   89   92   94   99   96 185.779987 0.000000 FAILURE  92
101110100   32   36   32   45   54   48   47   31 56.269308 0.000000 FAILURE  93
101111000   54   51   71   59   60   42   46   45 15.318430 0.053242 SUCCESS  94
101111100   54   49   45   51   40   40   43   52 24.161936 0.002153 FAILURE  95
110000000   83   75   56   65   90   78   80   74 51.271928 0.000000 FAILURE  96
110000010   68   78   82   65   74   66   83   85 45.433774 0.000000 FAILURE  97
110000100   60   87   66   74   47   77   45   72 33.660476 0.000047 FAILURE  98
110001000  132  109  135  126  133  125  130  116 640.524565 0.000000 FAILURE  99
110001010   74   81   80   73   84   61   73   77 44.779290 0.000000 FAILURE 100
110010000   39   40   61   47   53   42   38   42 33.786317 0.000044 FAILURE 101
110010010   54   57   55   61   49   52   60   60  3.357469 0.909966 SUCCESS 102
110010100   65   70   71   66   74   62   81   76 24.506763 0.001884 FAILURE 103
110011000  128  123  129  127   97  128  131  127 608.375154 0.000000 FAILURE 104
110011010   51   53   53   62   47   60   38   67 13.703651 0.089824 SUCCESS 105
110100000   36   45   42   44   41   54   45   44 34.502073 0.000033 FAILURE 106
110100010   55   39   40   61   61   55   54   60 14.225150 0.076082 SUCCESS 107
110100100   49   49   41   49   52   48   46   39 23.293412 0.003007 FAILURE 108
110101000  118  112  109  116  118  119  121  107 447.415434 0.000000 FAILURE 109
110101010   53   60   73   60   47   60   49   43 12.744730 0.120940 SUCCESS 110
110101100   66   48   55   48   49   56   41   51 13.745140 0.088655 SUCCESS 111
110110000   48   56   37   50   57   56   42   40 23.294786 0.003006 FAILURE 112
110110010   58   62   53   67   60   52   49   56  4.632642 0.796021 SUCCESS 113
110110100   41   46   36   45   37   42   48   53 36.925753 0.000012 FAILURE 114
110111000  105  106  106   91   94  113  113   92 278.547500 0.000000 FAILURE 115
110111010   38   44   40   47   45   47   46   32 41.453564 0.000002 FAILURE 116
110111100   41   33   64   46   25   31   36   47 65.927210 0.000000 FAILURE 117
111000000   64   54   49   53   64   61   69   66  6.461186 0.595716 SUCCESS 118
111000010   59   61   59   54   55   56   45   67  5.417089 0.712208 SUCCESS 119
111000100  125  111  136  113  137  113  127  101 553.659224 0.000000 FAILURE 120
111000110   53   51   44   48   49   38   46   55 20.010275 0.010297 SUCCESS 121
111001000   38   37   44   36   36   31   34   34 73.349919 0.000000 FAILURE 122
111001010   57   56   65   55   52   50   70   55  5.761091 0.673973 SUCCESS 123
111001100  142  127  115  116  106  117  130  132 598.616414 0.000000 FAILURE 124
111010000   24   27   36   33   42   39   37   23 102.710765 0.000000 FAILURE 125
111010010   31   34   36   34   37   43   32   30 84.356630 0.000000 FAILURE 126
111010100   99  103   94  117  124  103  112  103 337.292547 0.000000 FAILURE 127
111010110   39   27   33   32   28   28   22   42 111.188287 0.000000 FAILURE 128
111011000   31   33   36   28   31   43   17   26 118.778876 0.000000 FAILURE 129
111011010   31   32   27   39   36   51   45   36 73.626605 0.000000 FAILURE 130
111011100   94   83   99   89   93   98   93   92 164.037755 0.000000 FAILURE 131
111100000   37   37   40   40   41   33   41   42 56.982042 0.000000 FAILURE 132
111100010   73   65   91   88  102   76   91   66 94.581916 0.000000 FAILURE 133
111100100   33   26   38   27   30   39   33   38 96.840464 0.000000 FAILURE 134
111100110   82   89   71   82   77   72   91   87 78.660803 0.000000 FAILURE 135
111101000   24   23   23   22   30   31   27   23 158.724398 0.000000 FAILURE 136
111101010   55   65   67   60   77   73   54   64 12.381494 0.134977 SUCCESS 137
111101100   30   34   37   27   33   30   23   23 122.944276 0.000000 FAILURE 138
111101110   64   47   59   58   59   71   52   56  6.505698 0.590776 SUCCESS 139
111110000   27   34   33   27   30   43   32   45 93.072646 0.000000 FAILURE 140
111110010   24   22   29   23   25   28   32   38 140.313662 0.000000 FAILURE 141
111110100   18   17   17   26   27   28   18   22 197.240056 0.000000 FAILURE 142
111110110   20   25   28   23   31   24   17   21 176.564727 0.000000 FAILURE 143
111111000   29   30   29   34   33   45   43   47 78.555020 0.000000 FAILURE 144
111111010   22   20   16   22   23   33   22   22 188.231967 0.000000 FAILURE 145
111111100   18   30   21   20   32   37   21   40 147.826218 0.000000 FAILURE 146
111111110   14   16   13   12   24   24   17   27 234.059879 0.000000 FAILURE 147

