		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110101010   64   57   69   62   73   72   69   57 11.025686 0.200248 SUCCESS 110
110101100   61   56   57   69   56   54   52   46  6.351032 0.607974 SUCCESS 111
110110000   63   61   65   51   58   39   64   46 12.407970 0.133908 SUCCESS 112
110110010   72   54   58   54   59   61   57   52  4.842087 0.774313 SUCCESS 113
110110100   54   66   60   55   58   57   59   63  1.974692 0.981778 SUCCESS 114
110111000   60   58   56   53   57   63   55   56  1.527805 0.992236 SUCCESS 115
110111010   64   61   62   68   55   51   67   64  5.205517 0.735401 SUCCESS 116
110111100   58   56   64   57   43   44   61   62  9.194043 0.326192 SUCCESS 117
111000000   57   58   49   49   58   82   54   50 14.691583 0.065427 SUCCESS 118
111000010   54   57   77   50   46   57   63   61 10.982962 0.202666 SUCCESS 119
111000100   69   58   50   57   56   73   75   61 11.636188 0.168189 SUCCESS 120
111000110   53   45   60   57   44   46   51   62 12.017340 0.150432 SUCCESS 121
111001000   71   56   69   53   55   57   58   61  5.581105 0.694039 SUCCESS 122
111001010   67   47   54   64   74   49   60   66 11.197270 0.190770 SUCCESS 123
111001100   46   62   57   53   72   69   55   53  9.449151 0.305833 SUCCESS 124
111010000   59   76   54   60   68   48   56   62  9.487617 0.302844 SUCCESS 125
111010010   55   59   72   45   59   54   46   60  9.984165 0.266139 SUCCESS 126
111010100   61   69   51   59   60   52   65   61  4.582788 0.801094 SUCCESS 127
111010110   66   52   61   67   58   55   54   55  3.916923 0.864540 SUCCESS 128
111011000   54   63   52   64   54   62   59   52  3.405333 0.906411 SUCCESS 129
111011010   45   62   45   62   62   55   70   68 11.186005 0.191381 SUCCESS 130
111011100   57   53   63   52   66   64   67   56  4.477283 0.811702 SUCCESS 131
111100000   60   44   47   51   59   76   54   61 13.092587 0.108703 SUCCESS 132
111100010   66   49   55   63   61   71   76   55 11.316856 0.184384 SUCCESS 133
111100100   56   51   63   50   63   58   55   53  4.051484 0.852449 SUCCESS 134
111100110   61   71   37   52   72   75   56   60 19.710846 0.011487 SUCCESS 135
111101000   56   81   50   56   69   52   52   54 14.164537 0.077576 SUCCESS 136
111101010   67   46   63   75   67   55   55   59 10.675376 0.220780 SUCCESS 137
111101100   62   59   59   63   51   62   63   52  2.864687 0.942560 SUCCESS 138
111101110   55   48   62   51   51   56   67   61  6.034516 0.643365 SUCCESS 139
111110000   50   51   49   66   56   78   52   60 12.492388 0.130550 SUCCESS 140
111110010   62   51   59   54   69   50   61   48  6.986880 0.538049 SUCCESS 141
111110100   55   63   50   44   60   59   54   57  6.272247 0.616765 SUCCESS 142
111110110   51   46   48   66   56   58   66   54  8.385169 0.396778 SUCCESS 143
111111000   51   49   52   58   61   63   61   63  4.376448 0.821663 SUCCESS 144
111111010   47   44   52   55   66   58   54   53  9.296251 0.317924 SUCCESS 145
111111100   64   44   49   56   56   66   59   55  7.462822 0.487617 SUCCESS 146
111111110   61   40   54   54   45   63   66   52 12.502211 0.130164 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   54   56   65   53   64   49   58   70  6.192087 0.625725 SUCCESS   0
000000011   58   63   61   56   64   61   53   59  1.696160 0.988953 SUCCESS   1
000000101   58   64   59   57   60   38   52   49 10.687053 0.220069 SUCCESS   2
000000111   63   65   64   45   58   64   55   60  5.575472 0.694665 SUCCESS   3
000001001   54   64   72   48   59   52   61   54  7.301061 0.504526 SUCCESS   4
000001011   53   61   54   57   52   47   48   57  6.517945 0.589418 SUCCESS   5
000001101   51   66   65   66   57   54   60   52  4.869287 0.771451 SUCCESS   6
000001111   64   67   63   59   55   59   56   62  2.537867 0.959942 SUCCESS   7
000010001   65   53   65   69   61   56   57   60  4.074494 0.850341 SUCCESS   8
000010011   71   66   68   54   62   63   61   60  6.014871 0.645566 SUCCESS   9
000010101   58   58   54   48   56   58   65   59  3.307795 0.913584 SUCCESS  10
000010111   57   67   46   67   53   41   55   63 12.034718 0.149662 SUCCESS  11
000011001   78   71   67   62   60   55   60   66 11.666686 0.166707 SUCCESS  12
000011011   50   58   60   62   56   47   60   64  4.668580 0.792340 SUCCESS  13
000011101   66   52   60   49   68   75   81   62 18.378224 0.018563 SUCCESS  14
000011111   62   64   55   62   55   57   62   65  2.253704 0.972229 SUCCESS  15
000100011   63   62   61   60   56   56   52   62  1.869186 0.984763 SUCCESS  16
000100101   55   54   64   56   68   71   65   63  6.358107 0.607186 SUCCESS  17
000100111   63   62   72   45   51   59   51   68 10.531405 0.229689 SUCCESS  18
000101001   57   47   47   52   55   69   66   54  9.172475 0.327956 SUCCESS  19
000101011   56   52   79   56   66   59   50   52 11.351063 0.182590 SUCCESS  20
000101101   54   55   53   55   60   69   64   68  5.321325 0.722745 SUCCESS  21
000101111   70   61   49   67   54   61   64   54  6.530652 0.588010 SUCCESS  22
000110011   68   79   51   76   71   46   57   58 20.493481 0.008622 FAILURE  23
000110101   56   50   52   67   51   64   43   70 11.639897 0.168008 SUCCESS  24
000110111   49   70   53   61   62   44   56   56  8.883159 0.352248 SUCCESS  25
000111001   59   66   50   67   49   63   65   49  7.820619 0.451186 SUCCESS  26
000111011   60   50   57   60   70   62   75   70 10.667889 0.221236 SUCCESS  27
000111101   51   62   54   68   60   62   52   48  6.215991 0.623052 SUCCESS  28
000111111   58   63   58   53   59   58   63   57  1.303675 0.995508 SUCCESS  29
001000011   79   63   52   65   61   64   58   63  9.848231 0.275840 SUCCESS  30
001000101   57   61   68   59   51   62   56   68  4.504483 0.808984 SUCCESS  31
001000111   67   54   59   62   55   58   60   53  2.650860 0.954325 SUCCESS  32
001001011   62   60   66   72   61   63   54   52  5.789780 0.670766 SUCCESS  33
001001101   47   65   63   49   61   61   74   54  9.760516 0.282239 SUCCESS  34
001001111   56   74   68   47   55   59   61   57  8.532437 0.383259 SUCCESS  35
001010011   44   48   52   66   48   54   69   50 13.283884 0.102448 SUCCESS  36
001010101   56   47   55   53   73   66   64   57  8.421299 0.393434 SUCCESS  37
001010111   60   47   72   49   64   66   49   57 10.360714 0.240615 SUCCESS  38
001011011   57   56   54   57   53   59   52   60  2.092836 0.978033 SUCCESS  39
001011101   55   61   56   59   56   56   62   66  1.844802 0.985406 SUCCESS  40
001011111   66   59   54   62   59   60   56   48  3.713881 0.881972 SUCCESS  41
001100101   64   59   66   37   56   60   53   66 11.412951 0.179380 SUCCESS  42
001100111   66   79   61   74   68   51   59   64 15.256682 0.054342 SUCCESS  43
001101011   50   63   60   71   50   66   42   73 15.095333 0.057318 SUCCESS  44
001101101   75   59   55   72   63   49   56   60 10.091113 0.258689 SUCCESS  45
001101111   51   70   45   48   63   50   46   49 14.928352 0.060554 SUCCESS  46
001110101   70   63   51   57   70   59   55   50  7.463783 0.487517 SUCCESS  47
001110111   63   42   60   58   73   59   69   59 10.683343 0.220295 SUCCESS  48
001111011   47   56   71   72   55   62   58   45 12.062399 0.148441 SUCCESS  49
001111101   67   73   59   50   55   64   53   62  7.588521 0.474660 SUCCESS  50
001111111   63   54   60   62   49   64   51   60  4.181854 0.840354 SUCCESS  51
010000011   67   56   69   67   58   53   70   61  7.218566 0.513245 SUCCESS  52
010000111   63   68   55   66   70   63   69   50  8.663288 0.371492 SUCCESS  53
010001011   56   62   59   60   47   73   67   69  9.344608 0.314064 SUCCESS  54
010001111   60   56   67   56   48   75   49   45 13.190125 0.105473 SUCCESS  55
010010011   45   72   62   47   52   55   66   43 15.416039 0.051543 SUCCESS  56
010010111   56   72   56   65   62   50   49   49  8.937560 0.347591 SUCCESS  57
010011011   57   53   52   56   60   59   52   61  2.528457 0.960391 SUCCESS  58
010011111   59   74   59   52   52   65   72   51 10.496717 0.231878 SUCCESS  59
010100011   51   48   61   66   65   54   59   45  8.553043 0.381390 SUCCESS  60
010100111   48   50   56   61   59   59   61   51  4.797989 0.778933 SUCCESS  61
010101011   63   44   60   53   60   69   56   63  7.082082 0.527803 SUCCESS  62
010101111   55   46   62   43   59   57   58   54  8.187278 0.415394 SUCCESS  63
010110011   48   42   49   63   80   43   44   52 25.982024 0.001058 FAILURE  64
010110111   63   49   59   53   52   68   55   62  5.328812 0.721923 SUCCESS  65
010111011   68   49   57   52   51   66   63   59  6.340729 0.609123 SUCCESS  66
010111111   76   64   53   48   63   69   52   59 11.270423 0.186842 SUCCESS  67
011000111   62   65   55   60   60   62   45   76  9.888070 0.272970 SUCCESS  68
011001111   65   58   52   65   73   54   48   64  8.651542 0.372538 SUCCESS  69
011010111   66   62   52   67   56   62   52   77 10.037192 0.262425 SUCCESS  70
011011111   48   58   41   69   58   55   45   44 16.940920 0.030730 SUCCESS  71
011101111   66   58   58   58   80   64   66   57 10.283852 0.245666 SUCCESS  72
011111111   69   51   59   49   57   65   56   52  6.275544 0.616397 SUCCESS  73
100000000   54   56   65   53   64   49   58   70  6.192087 0.625725 SUCCESS  74
100010000   81   62   65   60   58   60   56   63 10.024073 0.263340 SUCCESS  75
100100000   63   57   62   57   55   62   58   59  1.049528 0.997916 SUCCESS  76
100101000   50   50   48   67   62   60   73   65 10.382763 0.239182 SUCCESS  77
100110000   52   65   68   60   63   50   70   67  8.056976 0.427924 SUCCESS  78
100111000   55   57   67   49   73   61   51   69  9.709411 0.286017 SUCCESS  79
101000000   50   55   53   50   70   57   63   57  6.202391 0.624573 SUCCESS  80
101000100   74   63   65   66   55   61   61   87 20.353769 0.009077 FAILURE  81
101001000   57   56   58   50   44   53   77   53 12.432355 0.132931 SUCCESS  82
101001100   52   60   61   47   49   59   71   52  8.496307 0.386549 SUCCESS  83
101010000   52   55   54   47   61   60   71   58  6.662396 0.573456 SUCCESS  84
101010100   54   57   54   53   60   69   56   48  5.506990 0.702265 SUCCESS  85
101011000   52   65   56   69   63   70   51   54  7.445031 0.489464 SUCCESS  86
101011100   62   50   61   61   54   61   52   65  3.692312 0.883763 SUCCESS  87
101100000   53   57   68   60   62   59   54   57  2.805134 0.945985 SUCCESS  88
101100100   59   64   58   64   52   69   54   70  6.211801 0.623520 SUCCESS  89
101101000   58   61   65   64   69   62   68   66  5.647251 0.686677 SUCCESS  90
101101100   63   64   60   58   63   61   55   60  1.493599 0.992814 SUCCESS  91
101110000   58   50   72   64   56   57   53   61  5.783666 0.671450 SUCCESS  92
101110100   49   56   58   61   53   52   56   73  7.014081 0.535114 SUCCESS  93
101111000   63   55   45   52   76   59   53   62 10.701615 0.219186 SUCCESS  94
101111100   56   52   46   60   43   55   60   54  8.941750 0.347234 SUCCESS  95
110000000   59   63   70   56   57   48   47   58  7.225091 0.512553 SUCCESS  96
110000010   61   58   66   45   66   51   57   63  6.706014 0.568658 SUCCESS  97
110000100   55   60   58   56   57   55   69   54  2.975344 0.935895 SUCCESS  98
110001000   62   64   63   61   62   63   41   61  7.196036 0.515637 SUCCESS  99
110001010   67   52   62   53   60   76   58   48 10.055463 0.261155 SUCCESS 100
110010000   80   55   43   63   62   64   45   47 19.312248 0.013276 SUCCESS 101
110010010   56   69   58   71   51   56   61   50  7.249957 0.509920 SUCCESS 102
110010100   55   55   58   65   62   69   61   57  3.343925 0.910959 SUCCESS 103
110011000   60   68   56   66   69   46   61   66  8.265170 0.408006 SUCCESS 104
110011010   50   63   63   63   56   55   58   42  7.663048 0.467057 SUCCESS 105
110100000   65   52   55   58   60   54   64   55  2.915791 0.939530 SUCCESS 106
110100010   58   72   60   61   59   61   50   79 11.801246 0.160295 SUCCESS 107
110100100   46   59   75   56   51   56   74   54 13.309711 0.101628 SUCCESS 108
110101000   52   38   62   57   61   51   65   51 11.566263 0.171630 SUCCESS 109
110101010   61   54   59   53   47   72   48   54  9.056185 0.337578 SUCCESS 110
110101100   49   52   55   75   60   62   56   55  7.969261 0.436479 SUCCESS 111
110110000   62   68   63   67   61   51   60   67  5.516881 0.701169 SUCCESS 112
110110010   50   63   50   54   59   68   67   69  7.937390 0.439610 SUCCESS 113
110110100   62   45   58   73   64   56   67   51  9.949958 0.268556 SUCCESS 114
110111000   63   48   63   60   55   59   71   54  5.973109 0.650244 SUCCESS 115
110111010   54   51   58   60   45   55   52   57  5.993235 0.647990 SUCCESS 116
110111100   62   67   60   50   77   54   43   53 13.961495 0.082775 SUCCESS 117
111000000   76   71   64   50   62   60   43   62 14.427614 0.071278 SUCCESS 118
111000010   45   52   53   57   50   61   62   51  7.516261 0.482088 SUCCESS 119
111000100   66   61   65   60   59   69   61   68  5.092524 0.747643 SUCCESS 120
111000110   58   68   54   54   53   38   60   51 11.612216 0.169362 SUCCESS 121
111001000   83   59   45   63   61   60   37   45 25.777607 0.001146 FAILURE 122
111001010   55   52   63   64   56   71   54   57  5.069514 0.750121 SUCCESS 123
111001100   67   75   63   62   71   64   66   63 10.587729 0.226170 SUCCESS 124
111010000   63   66   64   50   57   51   62   52  5.180171 0.738157 SUCCESS 125
111010010   40   61   47   55   55   44   55   57 13.432045 0.097824 SUCCESS 126
111010100   50   53   64   59   60   60   65   59  3.156818 0.924134 SUCCESS 127
111010110   65   62   71   63   66   64   63   51  6.542398 0.586709 SUCCESS 128
111011000   60   61   57   61   68   66   54   62  3.233268 0.918877 SUCCESS 129
111011010   56   42   37   58   68   57   76   55 20.475142 0.008680 FAILURE 130
111011100   76   61   62   58   55   65   52   46 10.101416 0.257980 SUCCESS 131
111100000   64   59   50   42   57   56   50   57  8.422673 0.393308 SUCCESS 132
111100010   62   58   58   47   65   68   51   64  6.359962 0.606979 SUCCESS 133
111100100   62   60   54   67   49   50   46   45 11.081873 0.197103 SUCCESS 134
111100110   65   56   61   53   68   69   57   61  4.945737 0.763360 SUCCESS 135
111101000   56   80   53   58   56   48   63   56 11.280726 0.186295 SUCCESS 136
111101010   62   56   70   59   60   78   55   52 10.093929 0.258495 SUCCESS 137
111101100   50   63   62   60   68   64   57   54  4.301441 0.828954 SUCCESS 138
111101110   69   66   67   68   55   61   47   47 10.645359 0.222614 SUCCESS 139
111110000   55   58   62   46   50   51   57   53  6.415256 0.600822 SUCCESS 140
111110010   62   52   49   59   58   54   49   51  5.866161 0.662221 SUCCESS 141
111110100   59   70   55   55   62   43   57   62  7.522855 0.481408 SUCCESS 142
111110110   58   53   46   63   67   72   67   60  9.244254 0.322112 SUCCESS 143
111111000   73   63   54   49   69   72   59   54 11.243703 0.188269 SUCCESS 144
111111010   54   79   69   60   64   46   71   60 15.426411 0.051366 SUCCESS 145
111111100   60   46   48   42   55   71   47   60 15.274885 0.054016 SUCCESS 146
111111110   69   51   59   49   57   65   56   52  6.275544 0.616397 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   59   69   56   48   50   66   65   55  7.222756 0.512801 SUCCESS   0
000000011   63   64   49   50   54   65   76   68 11.603355 0.169798 SUCCESS   1
000000101   54   69   64   60   48   59   60   59  4.812551 0.777410 SUCCESS   2
000000111   64   57   45   62   49   67   70   52  9.952293 0.268390 SUCCESS   3
000001001   56   72   53   55   56   68   58   54  6.089398 0.637219 SUCCESS   4
000001011   68   69   61   61   60   59   58   58  3.531032 0.896768 SUCCESS   5
000001101   61   49   55   59   60   57   61   69  4.025245 0.854839 SUCCESS   6
000001111   75   47   48   58   52   55   73   51 14.810689 0.062933 SUCCESS   7
000010001   67   58   66   60   63   66   56   62  3.663738 0.886117 SUCCESS   8
000010011   59   62   49   68   65   66   52   64  6.230553 0.621424 SUCCESS   9
000010101   54   53   53   57   65   59   51   58  3.407668 0.906236 SUCCESS  10
000010111   62   65   60   59   62   57   51   70  4.391010 0.820236 SUCCESS  11
000011001   55   56   65   45   61   50   63   58  6.188790 0.626094 SUCCESS  12
000011011   64   47   60   56   60   62   58   64  3.779066 0.876486 SUCCESS  13
000011101   69   49   71   63   69   58   61   55  8.619671 0.375388 SUCCESS  14
000011111   71   46   55   73   51   54   72   57 13.891639 0.084634 SUCCESS  15
000100011   58   54   55   55   67   69   59   59  3.936156 0.862837 SUCCESS  16
000100101   56   53   50   67   53   64   57   59  4.400833 0.819271 SUCCESS  17
000100111   46   50   63   64   58   57   49   67  7.971596 0.436250 SUCCESS  18
000101001   49   60   55   47   50   64   74   55 10.574060 0.227020 SUCCESS  19
000101011   58   50   54   42   71   46   59   53 12.840295 0.117464 SUCCESS  20
000101101   54   66   57   54   57   61   43   67  7.495655 0.484217 SUCCESS  21
000101111   55   67   36   60   61   48   69   49 16.262898 0.038768 SUCCESS  22
000110011   56   57   51   55   53   56   61   55  2.593162 0.957245 SUCCESS  23
000110101   61   51   59   50   73   68   64   69  9.850566 0.275671 SUCCESS  24
000110111   51   52   61   52   56   64   56   60  3.561942 0.894330 SUCCESS  25
000111001   66   61   58   53   58   58   51   60  2.718380 0.950770 SUCCESS  26
000111011   68   46   75   65   60   62   60   51 10.956723 0.204163 SUCCESS  27
000111101   60   58   55   70   54   68   80   46 15.168967 0.055942 SUCCESS  28
000111111   68   43   71   68   50   50   61   70 14.995460 0.059234 SUCCESS  29
001000011   62   56   75   53   58   60   67   69  8.565750 0.380241 SUCCESS  30
001000101   76   62   64   51   58   59   56   51  8.145584 0.419380 SUCCESS  31
001000111   62   58   56   61   68   71   47   56  7.104131 0.525441 SUCCESS  32
001001011   54   69   61   56   46   56   62   36 14.804575 0.063059 SUCCESS  33
001001101   55   58   49   72   76   59   61   60 10.326507 0.242853 SUCCESS  34
001001111   51   53   49   54   46   59   57   56  6.842429 0.553725 SUCCESS  35
001010011   70   61   70   51   65   66   71   62  9.940616 0.269219 SUCCESS  36
001010101   57   59   44   65   50   59   55   51  7.278531 0.506901 SUCCESS  37
001010111   75   58   58   56   69   43   66   66 12.812682 0.118459 SUCCESS  38
001011011   56   67   65   54   53   58   60   56  3.167602 0.923403 SUCCESS  39
001011101   52   82   61   75   49   66   52   62 18.564369 0.017371 SUCCESS  40
001011111   58   72   48   53   46   58   56   56  8.891127 0.351564 SUCCESS  41
001100101   50   63   72   68   56   58   57   49  8.118383 0.421992 SUCCESS  42
001100111   61   52   52   59   55   55   61   65  2.983311 0.935400 SUCCESS  43
001101011   61   56   64   50   68   52   72   61  7.507400 0.483003 SUCCESS  44
001101101   61   45   61   61   75   74   59   68 13.762711 0.088164 SUCCESS  45
001101111   59   56   66   48   72   59   48   59  8.218256 0.412446 SUCCESS  46
001110101   62   58   62   67   56   63   63   68  3.793628 0.875246 SUCCESS  47
001110111   61   50   72   66   54   48   56   47 10.468555 0.233666 SUCCESS  48
001111011   50   56   44   74   59   57   60   44 13.354702 0.100214 SUCCESS  49
001111101   69   51   45   66   66   73   67   62 12.972589 0.112796 SUCCESS  50
001111111   61   52   58   66   56   56   62   80 10.175050 0.252954 SUCCESS  51
010000011   64   49   61   61   62   55   64   62  3.422230 0.905141 SUCCESS  52
010000111   71   53   61   67   52   56   59   65  6.100663 0.635957 SUCCESS  53
010001011   70   63   58   60   64   66   55   53  4.780679 0.780740 SUCCESS  54
010001111   64   59   66   67   63   66   52   72  7.659820 0.467385 SUCCESS  55
010010011   53   58   58   53   78   52   49   59 10.192840 0.251751 SUCCESS  56
010010111   63   68   59   48   41   71   60   41 17.640099 0.024093 SUCCESS  57
010011011   65   61   65   64   80   80   73   45 24.598366 0.001818 FAILURE  58
010011111   55   42   51   50   60   62   63   64  8.644948 0.373127 SUCCESS  59
010100011   64   65   54   76   69   54   42   80 21.851450 0.005199 FAILURE  60
010100111   62   55   55   42   58   47   62   50  9.661536 0.289590 SUCCESS  61
010101011   59   56   51   63   50   60   54   51  4.386752 0.820653 SUCCESS  62
010101111   50   48   60   59   72   51   61   51  8.731702 0.365432 SUCCESS  63
010110011   50   63   57   61   57   48   56   61  4.149021 0.843434 SUCCESS  64
010110111   58   67   51   54   60   53   58   62  3.478486 0.900853 SUCCESS  65
010111011   65   76   60   67   56   52   52   56  8.984475 0.343607 SUCCESS  66
010111111   57   66   52   55   57   55   52   57  3.221042 0.919730 SUCCESS  67
011000111   67   55   50   64   59   57   62   54  3.916923 0.864540 SUCCESS  68
011001111   69   69   52   56   67   59   60   74  9.872615 0.274081 SUCCESS  69
011010111   61   59   67   68   57   56   60   62  3.152147 0.924450 SUCCESS  70
011011111   49   56   61   49   66   55   56   72  7.969261 0.436479 SUCCESS  71
011101111   53   50   53   75   57   47   55   46 12.807943 0.118631 SUCCESS  72
011111111   52   55   66   62   66   71   56   71  8.435861 0.392092 SUCCESS  73
100000000   59   69   56   48   50   66   65   55  7.222756 0.512801 SUCCESS  74
100010000   53   54   71   43   74   63   61   69 14.286940 0.074586 SUCCESS  75
100100000   62   61   50   61   58   57   63   62  2.269639 0.971609 SUCCESS  76
100101000   63   62   62   58   63   49   58   56  2.829518 0.944596 SUCCESS  77
100110000   42   66   63   64   52   64   53   60  8.567124 0.380117 SUCCESS  78
100111000   57   56   58   45   62   57   70   56  6.137686 0.631812 SUCCESS  79
101000000   70   57   57   64   45   62   67   53  8.096815 0.424071 SUCCESS  80
101000100   39   52   62   55   71   57   80   57 18.774418 0.016114 SUCCESS  81
101001000   57   51   55   63   49   60   50   66  5.682832 0.682710 SUCCESS  82
101001100   46   55   60   57   55   63   51   61  4.941479 0.763812 SUCCESS  83
101010000   79   49   51   67   57   52   74   65 16.719194 0.033170 SUCCESS  84
101010100   74   68   56   60   46   57   51   61  9.806468 0.278873 SUCCESS  85
101011000   57   57   53   49   58   74   62   52  7.463303 0.487567 SUCCESS  86
101011100   73   48   59   58   63   55   75   70 12.986189 0.112326 SUCCESS  87
101100000   69   61   59   55   58   70   55   39 11.534873 0.173194 SUCCESS  88
101100100   57   64   52   55   54   67   57   56  3.383764 0.908021 SUCCESS  89
101101000   52   72   65   59   74   77   52   59 15.245417 0.054546 SUCCESS  90
101101100   63   70   66   60   69   45   51   68 11.184150 0.191482 SUCCESS  91
101110000   66   56   61   67   51   81   65   61 12.805195 0.118730 SUCCESS  92
101110100   64   65   53   73   61   60   56   56  5.670674 0.684066 SUCCESS  93
101111000   58   60   55   62   65   42   58   49  7.814506 0.451796 SUCCESS  94
101111100   49   59   53   69   51   44   64   62  9.692033 0.287310 SUCCESS  95
110000000   45   65   51   56   54   64   68   61  7.687913 0.464534 SUCCESS  96
110000010   65   62   61   59   59   64   60   52  2.253704 0.972229 SUCCESS  97
110000100   66   47   65   59   47   75   53   59 11.691963 0.165486 SUCCESS  98
110001000   60   65   57   50   75   62   58   68  8.408660 0.394602 SUCCESS  99
110001010   58   53   49   63   72   55   57   64  6.451867 0.596751 SUCCESS 100
110010000   58   59   54   57   53   48   70   59  5.325996 0.722232 SUCCESS 101
110010010   68   58   67   46   62   54   51   66  8.129167 0.420956 SUCCESS 102
110010100   69   60   82   53   56   48   61   38 21.793271 0.005314 FAILURE 103
110011000   50   64   56   69   58   63   60   59  4.149983 0.843344 SUCCESS 104
110011010   55   62   71   50   57   50   59   62  6.013429 0.645728 SUCCESS 105
110100000   63   54   50   60   62   72   60   66  6.279322 0.615975 SUCCESS 106
110100010   41   59   51   59   72   53   67   51 12.554277 0.128134 SUCCESS 107
110100100   58   60   52   62   63   47   51   71  7.476903 0.486157 SUCCESS 108
110101000   69   51   44   67   67   62   70   71 14.111579 0.078903 SUCCESS 109
110101010   76   65   63   58   46   59   50   61 10.526253 0.230013 SUCCESS 110
110101100   55   53   61   54   48   69   57   52  6.091253 0.637011 SUCCESS 111
110110000   64   52   61   63   72   59   48   51  7.869388 0.446332 SUCCESS 112
110110010   59   70   53   59   59   68   56   59  4.423362 0.817051 SUCCESS 113
110110100   60   54   69   58   77   70   57   59 10.351373 0.241225 SUCCESS 114
110111000   59   58   65   63   57   73   60   56  4.759111 0.782985 SUCCESS 115
110111010   67   59   56   63   62   48   51   55  5.188139 0.737291 SUCCESS 116
110111100   58   58   62   66   70   45   56   54  7.211972 0.513945 SUCCESS 117
111000000   46   57   50   48   58   79   60   64 14.039799 0.080734 SUCCESS 118
111000010   60   61   54   58   60   58   48   66  3.527254 0.897064 SUCCESS 119
111000100   60   48   62   45   68   58   50   64  8.945528 0.346912 SUCCESS 120
111000110   44   63   68   61   48   48   61   63 10.235976 0.248853 SUCCESS 121
111001000   71   49   55   53   56   57   67   49  8.220592 0.412224 SUCCESS 122
111001010   76   59   71   56   63   51   73   48 14.928421 0.060552 SUCCESS 123
111001100   63   64   51   67   59   65   51   63  5.091563 0.747746 SUCCESS 124
111010000   70   57   50   58   60   65   64   59  4.810215 0.777655 SUCCESS 125
111010010   64   71   58   63   59   42   55   70 10.834801 0.211236 SUCCESS 126
111010100   59   66   43   66   64   53   74   56 11.478617 0.176026 SUCCESS 127
111010110   52   57   63   57   52   72   44   67 10.149704 0.254676 SUCCESS 128
111011000   57   48   51   63   66   61   47   50  8.301232 0.404612 SUCCESS 129
111011010   62   70   58   72   63   58   61   46  8.743928 0.364356 SUCCESS 130
111011100   63   58   73   64   52   59   65   60  5.852149 0.663789 SUCCESS 131
111100000   46   52   54   49   66   59   64   57  7.238211 0.511163 SUCCESS 132
111100010   61   56   54   63   58   46   57   59  3.892058 0.866729 SUCCESS 133
111100100   57   53   69   53   56   51   62   60  4.484770 0.810955 SUCCESS 134
111100110   64   59   65   63   68   52   51   68  6.317306 0.611735 SUCCESS 135
111101000   66   55   54   56   55   59   71   57  4.636708 0.795605 SUCCESS 136
111101010   63   63   48   49   52   60   55   53  6.050452 0.641580 SUCCESS 137
111101100   54   60   47   66   71   76   43   64 16.472534 0.036095 SUCCESS 138
111101110   65   51   52   70   54   58   51   54  6.659580 0.573766 SUCCESS 139
111110000   55   53   56   65   63   54   59   64  2.851086 0.943352 SUCCESS 140
111110010   53   57   66   53   50   57   65   59  4.249375 0.833952 SUCCESS 141
111110100   66   51   59   51   59   57   65   58  3.797818 0.874889 SUCCESS 142
111110110   57   61   48   76   68   59   49   62 10.750864 0.216219 SUCCESS 143
111111000   60   50   59   60   61   59   60   65  2.199303 0.974284 SUCCESS 144
111111010   64   55   59   58   44   48   55   69  8.731702 0.365432 SUCCESS 145
111111100   54   46   61   60   66   59   70   61  6.598173 0.580540 SUCCESS 146
111111110   52   55   66   62   66   71   56   71  8.435861 0.392092 SUCCESS 147

